Date,close,High,Low,Open,Volume
07-10-2021,140.6205597,141.533242,140.0611863,140.3948487,61732700
08-10-2021,140.2378235,141.4939764,139.9041611,141.3467768,58773200
11-10-2021,140.1495361,142.1122774,139.1681655,139.6196026,64452200
12-10-2021,138.8737183,140.5813081,138.412473,140.5616765,73035900
13-10-2021,138.2849121,138.765774,136.6067621,138.6087662,78762700
14-10-2021,141.0818024,141.199577,138.873719,139.4625472,69907100
15-10-2021,142.1416779,142.2005577,140.8364535,141.0916194,67940300
18-10-2021,143.81987,144.1044609,140.4930241,140.777615,85589200
19-10-2021,145.9886322,146.3909976,143.8198123,144.2712343,76378900
20-10-2021,146.4793396,146.9602165,145.3605779,145.9297746,58418800
21-10-2021,146.6952667,146.8522896,145.1152595,146.0377502,61421000
22-10-2021,145.9199677,147.3822,145.8708961,146.9013381,58883400
25-10-2021,145.8708954,146.5872916,144.8698934,145.9101436,50720600
26-10-2021,146.5382233,148.0298954,146.2339859,146.5480316,60893400
27-10-2021,146.0769806,146.9405763,145.7236867,146.5774741,56094900
28-10-2021,149.7277069,150.3165202,146.9307949,147.028938,100077900
29-10-2021,147.0092926,147.1466839,143.6824475,144.4773551,124953200
01-11-2021,146.1849518,146.9111563,145.0465584,146.2143917,74588300
02-11-2021,147.225174,148.7463009,145.8806865,145.8905098,69122000
03-11-2021,148.6677856,149.1388392,147.0288991,147.5882724,54511500
04-11-2021,148.1477051,149.590306,147.8336593,148.75615,60394600
05-11-2021,148.6783752,149.5825518,147.4793549,149.2778854,65463900
08-11-2021,147.852829,148.9634007,147.5776454,148.8061487,55020900
09-11-2021,148.2164764,148.8258093,147.4793744,147.6169662,56787900
10-11-2021,145.3761444,147.5481445,145.307356,147.4400357,65187100
11-11-2021,145.3270416,146.8602116,145.1403067,146.398308,41000000
12-11-2021,147.410614,147.8135518,144.9437691,145.8774289,63804000
15-11-2021,147.4204254,149.2680995,146.8602206,147.7840577,59222800
16-11-2021,148.4031982,148.8847769,146.7717423,147.3614298,59256200
17-11-2021,150.8504028,152.3344296,148.3933959,148.4032185,88807000
18-11-2021,155.1550446,155.9412896,150.4179437,151.0665971,137827700
19-11-2021,157.7889709,158.2508894,153.8381,154.9388342,117305600
22-11-2021,158.250885,162.8503942,158.2312248,158.8995234,117467900
23-11-2021,158.634201,159.0174935,156.3246085,158.3491798,96041900
24-11-2021,159.1550751,159.3516326,156.8946258,157.9855374,69463600
26-11-2021,154.113327,157.6907291,153.6710687,156.8258727,76959800
29-11-2021,157.4842987,158.4179582,156.0592229,156.6292502,88748200
30-11-2021,162.4572754,162.6734932,157.1697925,157.2385959,174048100
01-12-2021,161.9364166,167.3713147,161.7005386,164.5998037,152052500
02-12-2021,160.9437561,161.3761917,155.0862607,156.0100976,136739200
03-12-2021,159.0567932,162.123148,156.9732562,161.199311,118023100
06-12-2021,162.476944,164.9929164,161.4548208,161.4646434,107497000
07-12-2021,168.236145,168.6292751,165.4449892,166.1722685,120405400
08-12-2021,172.0691071,172.9339783,167.7644262,169.1698419,116998900
09-12-2021,171.5580597,173.7104003,170.9290665,171.9020467,108923700
10-12-2021,176.3639374,176.5408497,171.685802,172.1968636,115402700
13-12-2021,172.7177734,178.9978829,172.5113782,178.0052424,153237000
14-12-2021,171.3319855,174.6833461,169.2484487,172.2361621,139380400
15-12-2021,176.216507,176.4130645,169.3467115,172.0985617,131063300
16-12-2021,169.2975769,178.0248691,167.8135503,176.1968556,150185800
17-12-2021,168.1968689,170.4868012,166.7718079,167.0076709,195432700
20-12-2021,166.8307495,167.6464775,164.580138,165.3860284,107499100
21-12-2021,170.0150452,170.2214253,166.2115885,168.6096295,91185900
22-12-2021,172.6194763,172.8356941,169.1894893,170.0641831,92135300
23-12-2021,173.2484436,173.8086483,172.2558184,172.8258457,68356600
27-12-2021,177.2288055,177.3172542,174.0248743,174.0445195,74919600
28-12-2021,176.206665,178.2115907,175.4597405,177.0617135,79144300
29-12-2021,176.2951202,177.5236234,175.0764397,176.2459771,62348900
30-12-2021,175.1354065,177.4646587,175.0272976,176.3835699,59773000
31-12-2021,174.5162811,176.1477222,174.2115997,175.0273277,64062300
03-01-2022,178.8798828,179.7349312,174.6538439,174.7717754,104487900
04-01-2022,176.6096191,179.7939049,176.0395918,179.4892385,99310400
05-01-2022,171.9118347,177.0715485,171.6366512,176.5211815,94537600
06-01-2022,169.0420532,172.2853049,168.6882437,169.7300121,96904000
07-01-2022,169.2091217,171.145244,168.0887273,169.9167408,86709100
10-01-2022,169.2287903,169.5334567,165.2779194,166.1722734,106765600
11-01-2022,172.0691071,172.1673783,167.8823727,169.3565769,76138300
12-01-2022,172.5113373,174.1329556,171.8135558,173.0911872,74805200
13-01-2022,169.2287903,173.5825988,168.8356602,172.7570482,84505800
14-01-2022,170.0936737,170.7914552,168.1477135,168.3934142,80440800
18-01-2022,166.8799133,169.5727833,166.4966208,168.5604977,90956700
19-01-2022,163.3712769,168.1378756,163.0862707,167.076447,94815000
20-01-2022,161.6808624,166.7619504,161.3565357,164.1083862,91420500
21-01-2022,159.6170044,163.4695895,159.5088955,161.5924326,122848900
24-01-2022,158.8405457,159.5088592,152.0395537,157.2680705,162294600
25-01-2022,157.032196,159.9609436,154.3196663,156.245951,115798400
26-01-2022,156.9437408,161.5629098,155.1059049,160.6882161,108275300
27-01-2022,156.4818268,161.0223699,155.55799,159.6562749,121954600
28-01-2022,167.4007721,167.4204323,160.0002696,162.8602288,179935700
31-01-2022,171.774231,171.9904487,166.5948572,167.2336879,115541600
01-02-2022,171.6071472,171.8331876,169.3466984,171.0174597,86213900
02-02-2022,172.8160248,172.8553453,170.3491954,171.7447734,84914300
03-02-2022,169.9265747,173.209147,169.1599898,171.4794047,89418100
04-02-2022,169.6412354,171.323976,167.9584947,168.9425497,82465400
07-02-2022,168.9228668,171.1763459,168.2241812,170.1037297,77251200
08-02-2022,172.0423431,172.554056,168.696547,168.9917665,74829200
09-02-2022,173.4691772,173.8332727,172.1111768,173.2428488,71285000
10-02-2022,169.3755035,172.6819282,168.8146001,171.3632984,90865900
11-02-2022,165.9510193,170.3202255,165.3605803,169.5821843,98670700
14-02-2022,166.1871643,166.8759996,163.9041502,164.7012321,86185500
15-02-2022,170.0348358,170.1922882,167.535343,168.2438637,62527400
16-02-2022,169.7986908,170.5760876,167.3385533,169.1098553,61177400
17-02-2022,166.1871643,169.1688489,165.7836983,168.3028759,69589300
18-02-2022,164.63237,167.8206979,163.5400686,167.1121923,82772700
22-02-2022,161.6999054,164.0321107,159.5644931,162.3493702,91162800
23-02-2022,157.5176697,163.5007101,157.2027649,162.900436,90009200
24-02-2022,160.1450958,160.2533425,149.5763411,150.1470947,141147500
25-02-2022,162.2214661,162.4871501,158.3049165,161.2275609,91974200
28-02-2022,162.4871063,162.7823257,159.8399968,160.4599561,95056600
01-03-2022,160.5977325,163.9435277,159.3873494,162.0738147,83474400
02-03-2022,163.9041901,164.691437,160.3517511,161.7687926,79724800
03-03-2022,163.579422,166.2166966,162.910272,165.7837101,76678400
04-03-2022,160.5682068,162.9102618,159.515276,161.8671662,83737200
07-03-2022,156.7599487,162.388744,156.5040848,160.7552092,96418800
08-03-2022,154.9295654,160.2828251,153.3157164,156.2875656,131148300
09-03-2022,160.3517456,160.8044175,156.8681978,158.9051837,91454900
10-03-2022,155.9923859,157.8325637,153.492878,157.6455909,105342000
11-03-2022,152.2628021,156.7402547,152.0364737,156.3958295,96970100
14-03-2022,148.2183075,151.6624988,147.7066099,149.0350747,108732100
15-03-2022,152.6170807,153.0894379,147.9821902,148.493888,92964300
16-03-2022,157.0453186,157.4487847,151.9971272,154.5458258,102300200
17-03-2022,158.0588989,158.4328446,155.1165843,156.0809539,75615400
18-03-2022,161.3653259,161.8573534,157.2126129,157.9506541,123511700
21-03-2022,162.7430267,163.6975613,160.4108061,160.9028336,95811400
22-03-2022,166.1281433,166.7185672,162.2804853,162.8709092,81532000
23-03-2022,167.4959717,169.8872176,164.9767788,165.3113689,98062700
24-03-2022,171.2944183,171.3632944,167.4959664,168.3324039,90131400
25-03-2022,171.934082,172.4851504,169.9954926,171.1074795,80546200
28-03-2022,172.8000183,172.9279352,169.2574152,169.4247027,90371900
29-03-2022,176.1064453,176.155636,173.5282116,173.8726368,100589400
30-03-2022,174.9354401,176.7460974,173.8824941,175.7030017,92633200
31-03-2022,171.8257904,175.1912557,171.6191323,175.0042829,103049300
01-04-2022,171.5306091,172.0915276,169.1984038,171.255075,78751300
04-04-2022,175.5947418,175.6439476,171.6585226,171.7864545,76468400
05-04-2022,172.2686462,175.4569895,171.6388517,174.6697426,73401800
06-04-2022,169.0901642,170.8614661,167.4172738,169.6117121,89058800
07-04-2022,169.3952179,170.5957661,167.1417387,168.4308483,77594700
08-04-2022,167.3778687,169.0409236,166.5020605,169.0409236,76575500
11-04-2022,163.1070709,166.3347692,162.8610572,166.0198795,72246700
12-04-2022,164.9866333,167.161386,163.9828932,165.3408936,79265200
13-04-2022,167.6829529,168.3127474,164.1108437,164.720953,70618900
14-04-2022,162.6544189,168.5390777,162.4084052,167.8994331,75329400
18-04-2022,162.4379272,163.9435298,160.9618451,161.3062553,69023900
19-04-2022,164.7307892,165.1441055,161.2964471,162.3887487,67723800
20-04-2022,164.5634766,166.187176,163.4515049,166.0690792,67929800
21-04-2022,163.7664032,168.794924,163.2645406,166.2167051,87227800
22-04-2022,159.2102051,165.1932595,158.9248358,163.8057538,84882400
25-04-2022,160.2828674,160.5682367,155.9333466,158.5509212,96046400
26-04-2022,154.2998199,159.7514778,154.2210937,159.6629164,95623200
27-04-2022,154.0734863,157.2421294,152.9024586,153.4240065,88063200
28-04-2022,161.0307312,161.8967043,156.3958264,156.7107311,130216800
29-04-2022,155.136261,163.549934,154.742645,159.2594537,131747600
02-05-2022,155.4413147,155.7069987,150.8260949,154.2112461,123055300
03-05-2022,156.9370575,158.1474557,153.8274557,155.6282628,88966500
04-05-2022,163.3727875,163.8254443,156.7205672,157.1240333,108256500
05-05-2022,154.2702637,161.4637013,152.4792769,161.2373729,130525300
06-05-2022,154.9995575,157.1282427,151.9444991,153.7479673,116124600
09-05-2022,149.8552246,153.5705662,149.2934971,152.6836066,131577900
10-05-2022,152.2697144,154.4673918,150.7126214,153.2650797,115366700
11-05-2022,144.3758545,153.1960829,143.6958566,151.2743595,142689800
12-05-2022,140.4930115,144.0802343,136.7875334,140.6999733,182602000
13-05-2022,144.9769745,145.9526254,141.0349726,142.4935091,113990900
16-05-2022,143.4297791,145.3810815,142.0894974,143.4396437,86643800
17-05-2022,147.0761261,147.5984403,144.5532317,146.701631,78336300
18-05-2022,138.7781982,145.2233654,137.8715245,144.7207655,109742900
19-05-2022,135.3585358,139.6060416,134.6194102,137.8518515,136095600
20-05-2022,135.595047,138.659955,130.6872574,137.0732981,137426100
23-05-2022,141.0349884,141.1828075,135.6541486,135.7921181,117726300
24-05-2022,138.3248901,139.911547,135.338824,138.7683625,104132700
25-05-2022,138.4825439,139.7341188,136.3341449,136.4228363,92482700
26-05-2022,141.6952515,142.2471293,135.1515292,135.3979043,90601500
27-05-2022,147.4703064,147.5097198,143.153809,143.2819289,90978500
31-05-2022,146.6819305,148.4755492,144.710929,146.9086065,103718400
01-06-2022,146.5537872,149.5398526,145.5387079,147.7265202,74286600
02-06-2022,149.0175781,149.0767058,144.7306438,145.6865807,72348100
03-06-2022,143.2720947,145.8245379,142.3654359,144.7700449,88570300
06-06-2022,144.0210724,146.4158469,142.7990461,144.8981674,71598400
07-06-2022,146.5537872,146.8395758,142.0106293,142.2570044,67808200
08-06-2022,145.814682,147.6969768,145.3219317,146.4256876,53950200
09-06-2022,140.5718231,145.8048296,140.4634174,144.9474488,69473000
10-06-2022,135.1417236,138.7190812,135.0727314,138.246045,91437900
13-06-2022,129.9678192,133.2396733,129.5341966,130.9434551,122207100
14-06-2022,130.835083,131.9487037,129.5736432,131.1997285,84784300
15-06-2022,133.4663391,135.3486489,130.243763,132.342869,91533000
16-06-2022,128.1742249,130.4704434,127.1690099,130.1649406,108123900
17-06-2022,129.6524506,131.1504156,127.9278246,128.1840644,134520300
21-06-2022,133.8999634,135.0727115,131.3869488,131.4854899,81000500
22-06-2022,133.3875275,135.7625728,131.968404,132.8356344,73409200
23-06-2022,136.2651672,136.5805196,133.6634463,134.8361944,72433800
24-06-2022,139.6060333,139.8524085,137.7434376,137.8715425,89116800
27-06-2022,139.6060333,141.4095014,138.9260354,140.6309474,70207900
28-06-2022,135.4472046,141.340494,135.3289493,140.0692048,67083400
29-06-2022,137.2112732,138.6303968,134.6883935,135.4669476,66242400
30-06-2022,134.7376709,136.3637412,131.8304465,135.2599851,98964500
01-07-2022,136.9155884,137.023994,133.6930123,134.0674923,71051600
05-07-2022,139.5074768,139.5567548,134.9446037,135.7724358,73353800
06-07-2022,140.8477478,142.0303455,139.0344303,139.3005196,74064300
07-07-2022,144.2280426,144.4251397,141.202548,141.2123976,66253700
08-07-2022,144.90802,145.410635,142.8976052,143.1538299,64547800
11-07-2022,142.7694855,144.513826,141.6952933,143.5578891,63141600
12-07-2022,143.745163,146.2976067,142.9469096,143.6466069,77588800
13-07-2022,143.3804626,144.3265346,140.059316,140.9167116,71185600
14-07-2022,146.3172913,146.7903274,141.1729764,141.9909438,78140700
15-07-2022,147.99263,148.6726279,146.0511925,147.6082854,76259900
18-07-2022,144.9375916,149.3723446,144.5729461,148.5543772,81420900
19-07-2022,148.8106232,149.0372841,144.7799284,145.7752789,82982400
20-07-2022,150.8210297,151.491178,148.1897444,148.92887,64823400
21-07-2022,153.0975189,153.3143302,149.7369584,152.2598374,65086600
22-07-2022,151.8558044,154.0140535,151.1856712,153.1369584,66675400
25-07-2022,150.7323303,152.7920232,150.0720467,151.7769587,53623900
26-07-2022,149.4019165,150.870303,148.6135129,150.0523356,55138700
27-07-2022,154.5166321,155.0488108,149.9537745,150.367683,78620700
28-07-2022,155.0685577,155.3543464,152.171183,154.7039122,81378700
29-07-2022,160.1537018,161.2574727,157.1873503,158.9021268,101786900
01-08-2022,159.1682129,161.2180562,158.5572073,158.6754625,67829400
02-08-2022,157.6899414,160.0551518,157.3154614,157.7786479,59907000
03-08-2022,163.7212219,164.1745438,158.4192238,158.5079153,82507500
04-08-2022,163.4058685,164.7658643,162.0458728,163.6029657,55474100
05-08-2022,163.1789093,163.6723441,160.8597595,161.0670088,56697000
08-08-2022,162.7052002,165.6065995,162.0439993,164.1855047,60276900
09-08-2022,162.7545013,163.6426928,161.1064312,161.8663249,63135500
10-08-2022,167.0178223,167.1165002,164.7085359,165.478293,70170500
11-08-2022,166.2776489,168.7448227,165.9815851,167.8270262,57149200
12-08-2022,169.8402557,169.9093288,167.1756959,167.5901944,68039400
15-08-2022,170.9159393,171.1133102,169.100103,169.267869,54091700
16-08-2022,170.7580261,171.4291052,169.4060197,170.5113088,56377100
17-08-2022,172.2580872,173.8370694,170.3040896,170.5014605,79542000
18-08-2022,171.8633423,172.6034945,170.8468678,171.4686005,62290100
19-08-2022,169.267868,171.4587196,169.0606188,170.7580356,70346300
22-08-2022,165.369751,167.6296758,164.9453892,167.4619098,69026800
23-08-2022,165.0342102,166.4947882,164.461824,164.8861858,54147100
24-08-2022,165.3302612,165.9026474,164.0670694,165.123027,53841500
25-08-2022,167.7974396,167.9059958,166.1395058,166.5638526,51218200
26-08-2022,161.4715881,168.8040366,161.4123784,168.3303434,78961000
29-08-2022,159.2610321,160.7610632,157.7215178,159.0340412,73314000
30-08-2022,156.8234558,160.4255239,155.6490785,160.0011772,77906200
31-08-2022,155.1556244,158.4715065,155.076673,158.2050475,87991100
01-09-2022,155.88591,156.3398616,152.639101,154.5832351,74229900
02-09-2022,153.7641602,158.2544201,152.9351933,157.652429,76957800
06-09-2022,152.5009308,155.0273141,151.6719641,154.4154599,73714800
07-09-2022,153.9121704,154.6128393,151.5930211,152.7871398,87449600
08-09-2022,152.4319,154.3069464,150.6752581,152.6095293,84923800
09-09-2022,155.3036804,155.7477838,152.7180866,153.428634,68028800
12-09-2022,161.2840881,162.1031917,157.208327,157.4945126,104956000
13-09-2022,151.8199921,158.4320143,151.3561622,157.8004185,122656600
14-09-2022,153.2706909,155.0371957,151.5930159,152.7575146,87965400
15-09-2022,150.3693237,153.2016499,149.3923324,152.6193853,90481100
16-09-2022,148.7212372,149.3627114,146.4218293,149.2245503,162278800
19-09-2022,152.4515991,152.5305505,147.1422513,147.3494855,81474200
20-09-2022,154.8398285,156.0043424,151.0699946,151.385785,107689800
21-09-2022,151.7015839,156.6556731,151.5831643,155.2740467,101696800
22-09-2022,150.7344666,152.4417467,148.9284934,150.3791929,86652500
23-09-2022,148.4547729,149.4811257,146.6093318,149.2048034,96029900
26-09-2022,148.790329,151.7509377,147.6751615,147.6949032,93339400
27-09-2022,149.7673187,152.6884592,147.9810872,150.7344617,84442700
28-09-2022,147.8725433,148.6620421,142.9381951,145.7014331,146691400
29-09-2022,140.6091766,144.7935092,138.8328083,144.1816548,128138200
30-09-2022,136.385376,141.2210461,136.1880051,139.4249362,124925300
03-10-2022,140.5795593,141.1914287,135.8820659,136.3952422,114311700
04-10-2022,144.1816559,144.3000754,142.3658044,143.1256982,87830100
05-10-2022,144.4777069,145.44485,141.1322195,142.1783139,79471000
06-10-2022,143.5204315,145.6027269,143.3131973,143.8954468,68402200
07-10-2022,138.2505646,141.2210518,137.6189686,140.6683922,85925600
10-10-2022,138.5761871,140.0268862,136.7504879,138.5761871,74899000
11-10-2022,137.1551056,139.4939963,136.4050903,138.0630236,77033700
12-10-2022,136.5235291,138.5170097,136.3458998,137.3031644,70433700
13-10-2022,141.1124878,141.7046005,132.6056617,133.2175311,113224000
14-10-2022,136.5630188,142.6223975,136.3755112,142.4151482,88598000
17-10-2022,140.5401001,141.0236566,138.4281998,139.2176985,85250900
18-10-2022,141.8625336,144.7737965,138.763763,143.5796924,99136600
19-10-2022,141.9710693,143.0467536,139.6420563,139.829564,61758300
20-10-2022,141.5072021,143.9743756,140.7769134,141.1420653,64522000
21-10-2022,145.3362732,145.9086593,140.7769259,140.9940384,86548600
24-10-2022,147.4876404,148.2573974,144.0829437,145.2573208,75981900
25-10-2022,150.3397217,150.4877612,147.3988543,148.1192649,74732300
26-10-2022,147.3889771,149.9943121,146.0961653,148.9778377,88194300
27-10-2022,142.8987274,147.0929234,142.2375266,146.1257954,109180200
28-10-2022,153.6950989,155.4319842,145.8790923,146.2540926,164762400
31-10-2022,151.3265686,152.2147602,149.9252157,151.1489393,97943200
01-11-2022,148.6718903,153.4088671,147.1718594,153.0437302,80379300
02-11-2022,143.1257019,150.1719505,143.096097,146.9942291,93604600
03-11-2022,137.0564575,140.9249846,136.9281597,140.1946957,97918500
04-11-2022,136.789566,141.0302533,132.8355391,140.4569176,140814800
07-11-2022,137.3233337,137.550686,134.1106873,135.5341392,83374600
08-11-2022,137.8966827,139.8044934,135.9097897,138.7962274,89908500
09-11-2022,133.3199005,136.9576132,133.0431198,136.9081848,74917800
10-11-2022,145.1819763,145.1819763,137.8966867,139.6166938,118854000
11-11-2022,147.9794312,148.2858658,142.7106893,144.1440359,93979700
14-11-2022,146.5757599,148.5527731,145.7355232,147.2578319,73374100
15-11-2022,148.315506,151.824707,146.8525206,150.470458,89868300
16-11-2022,147.0799103,148.1474994,145.5971502,147.416014,64218300
17-11-2022,148.9877319,149.7389916,144.470249,144.7470297,80389400
18-11-2022,149.551178,150.9449761,148.2463569,150.5594591,74829600
21-11-2022,146.3088684,148.6417448,146.0222081,148.4341668,58724100
22-11-2022,148.4539185,148.6911655,145.2412719,146.4274919,51804100
23-11-2022,149.3337097,150.0849694,147.6235823,147.7323187,58301400
25-11-2022,146.4077301,147.1688845,145.429103,146.6054284,35195900
28-11-2022,142.5624237,144.9546079,141.7320818,143.471848,69246000
29-11-2022,139.5474701,143.1456334,138.7369026,142.6316058,83763800
30-11-2022,146.3286438,147.0107158,138.934618,139.7748396,111380900
01-12-2022,146.6054077,147.4159903,144.9249496,146.5065661,71250400
02-12-2022,146.111145,146.2989637,143.9759673,144.282417,65447400
05-12-2022,144.9447174,149.1854038,144.0946012,146.0716142,68826400
06-12-2022,141.2674866,145.6070301,140.2888596,145.3796778,64727200
07-12-2022,139.3201447,141.7222088,138.3909459,140.5557781,69721100
08-12-2022,141.0104828,141.8704939,139.4783094,140.7238225,62128300
09-12-2022,140.5261078,143.8969191,139.2805798,140.7040317,76097000
12-12-2022,142.8293304,142.8392101,139.4387448,141.0598951,70462700
13-12-2022,143.7980652,148.2463452,142.5822062,147.7817458,93886200
14-12-2022,141.5640411,144.974386,139.5375995,143.6794447,82291200
15-12-2022,134.9311523,140.1702404,134.466553,139.4881684,98931900
16-12-2022,132.9640198,136.06793,132.1929858,135.118972,160156900
19-12-2022,130.8486176,133.6460931,129.8106977,133.5571311,79592600
20-12-2022,130.7794189,131.7184971,128.3971146,129.8798744,77432800
21-12-2022,133.893219,135.2375886,131.2242541,131.4516064,85928000
22-12-2022,130.7102051,133.0134269,128.8023948,132.805849,77852100
23-12-2022,130.3444672,130.8980284,128.1499815,129.4152686,63814900
27-12-2022,128.5355225,129.8996665,127.2405811,129.8700125,69007800
28-12-2022,124.5913773,129.5240233,124.4233329,128.1796536,85438400
29-12-2022,128.1203461,128.980342,126.2619563,126.5189626,75703700
30-12-2022,128.4366455,128.4564199,125.9653867,126.9341265,77034200
03-01-2023,123.6325226,129.3955104,122.7428651,128.7826412,112117500
04-01-2023,124.9077072,127.1812756,123.6424198,125.4316146,89113600
05-01-2023,123.5830994,126.3014927,123.3260931,125.668849,80962700
06-01-2023,128.1302338,128.7925314,123.4546013,124.5617315,87754700
09-01-2023,128.654129,131.8766702,128.3971227,128.9704584,70790800
10-01-2023,129.2274933,129.7514007,126.6474899,128.7628939,63896200
11-01-2023,131.9557648,131.975524,128.9605907,129.7415043,69458900
12-01-2023,131.8766632,132.7168847,129.9293041,132.3412625,71379600
13-01-2023,133.2111511,133.3693158,130.1467895,130.5125322,57809700
17-01-2023,134.377594,135.7120689,132.5883994,133.280351,63646600
18-01-2023,133.6559906,137.0169072,133.4780516,135.2474869,69672800
19-01-2023,133.7153015,134.6840338,132.2325415,132.5389762,58280400
20-01-2023,136.2854156,136.4337007,132.6773722,133.7251869,80223600
23-01-2023,139.4881592,141.6727653,136.3150465,136.5325192,81760300
24-01-2023,140.8918457,141.5146097,138.6874802,138.6973598,66435100
25-01-2023,140.2295532,140.7929942,137.2146049,139.2707006,65799300
26-01-2023,142.3054504,142.5921108,140.2691137,141.5245216,54105100
27-01-2023,144.2527771,145.5378388,141.435542,141.5146244,70555800
30-01-2023,141.3564453,143.8771402,141.2081754,143.2939249,64015300
31-01-2023,142.6316223,142.6810507,140.6447293,141.0599003,65874500
01-02-2023,143.7584991,144.9249447,139.6957517,142.315288,77663600
02-02-2023,149.0865631,149.442411,146.4670117,147.1886173,118339000
03-02-2023,152.7242584,155.571162,146.1309217,146.32862,154357300
06-02-2023,149.9861298,151.3403943,149.0470513,150.8164869,69858300
07-02-2023,152.8725586,153.4458943,148.9086521,148.9086521,83322600
08-02-2023,150.1739197,152.8033508,149.4325397,152.1113992,64120100
09-02-2023,149.1360016,152.5562414,148.6911766,152.0125597,56007100
10-02-2023,149.5023346,149.8290417,147.7302123,147.9678216,57450700
13-02-2023,152.3139496,152.7198446,149.4131952,149.4428945,62199000
14-02-2023,151.6704254,152.2347417,149.3537919,150.6012065,61707600
15-02-2023,153.7791595,153.9474604,151.3536238,151.5813232,65573800
16-02-2023,152.1753387,154.7691754,151.8189324,151.9773235,68167900
17-02-2023,151.026947,151.4724512,149.3439228,150.8289468,59144100
21-02-2023,146.9975586,149.7894107,146.9282653,148.7003872,58867200
22-02-2023,147.4232941,148.4529041,145.690766,147.383685,51011300
23-02-2023,147.9084015,148.8390191,145.7699782,148.591515,48394200
24-02-2023,145.2452393,145.7204427,144.2651181,145.6412396,55469600
27-02-2023,146.4431458,147.6806656,145.9778371,146.2352509,44998500
28-02-2023,145.9382629,147.5915879,145.3640518,145.5818566,50547000
01-03-2023,143.8592224,145.7600513,143.5622146,145.364051,55479000
02-03-2023,144.4532471,145.2452629,142.4633051,142.9385237,52238100
03-03-2023,149.52211,149.6013131,145.8590539,146.5619568,70732300
06-03-2023,152.2941589,154.7394996,151.9278579,152.2545498,87558000
07-03-2023,150.0864105,152.4921418,149.6211019,152.1654348,56182000
08-03-2023,151.3437195,151.937735,150.3141096,151.2843209,47204800
09-03-2023,149.0865021,152.9970622,148.7300957,152.0268507,53833600
10-03-2023,147.0173645,149.4330058,146.1362509,148.7102984,68572400
13-03-2023,148.9676971,151.6110378,146.2253488,146.3342512,84457100
14-03-2023,151.0665283,151.8684388,148.6013983,149.7696099,73695900
15-03-2023,151.4625549,151.7199537,148.4231985,149.6805231,77167900
16-03-2023,154.2939911,154.8979014,150.1260173,150.6408298,76161100
17-03-2023,153.4524689,155.175102,152.7396562,154.5216879,98944600
20-03-2023,155.8285065,156.2443265,152.6109546,153.5217826,73641400
21-03-2023,157.689743,157.8085401,154.9770938,155.7493202,73938300
22-03-2023,156.2542267,160.5211932,156.2344221,157.7095514,75701800
23-03-2023,157.3432312,159.9370833,156.1057112,157.2442387,67622100
24-03-2023,158.6500702,158.739168,156.2740377,157.2739485,59196500
27-03-2023,156.6997528,159.1648984,156.2938426,158.3431832,52390300
28-03-2023,156.0760193,156.9076442,154.4226943,156.3928317,45992200
29-03-2023,159.1648712,159.4420745,157.7590504,157.7788398,51305700
30-03-2023,160.7389984,160.8479008,159.6598846,159.9172833,49501700
31-03-2023,163.2536163,163.352624,160.2934785,160.8181857,68749800
03-04-2023,164.5109406,164.6297376,162.5804126,162.6299164,56976200
04-04-2023,163.9763641,165.1742751,163.4615516,164.9366809,46278300
05-04-2023,162.125,163.402129,160.1845773,163.0952265,51511700
06-04-2023,163.016037,163.3130448,160.3825908,160.8082904,45390100
10-04-2023,160.4122772,160.4122772,158.4817492,159.8083669,47716900
11-04-2023,159.1945648,160.7389873,158.9074517,160.7290925,47644200
12-04-2023,158.5015717,160.4419946,158.1847593,159.6103848,50133100
13-04-2023,163.9070435,164.1446527,159.8083779,160.0162879,68445600
14-04-2023,163.5605621,164.6594806,162.1844404,162.9467419,49386500
17-04-2023,163.580307,163.7387132,162.3922911,163.4417054,41516200
18-04-2023,164.8079681,165.7385856,163.9961478,164.441667,49923000
19-04-2023,165.9563751,166.4810824,163.8872303,164.1446442,47720200
20-04-2023,164.9861603,166.193981,163.9070465,164.4317537,52456400
21-04-2023,163.3724518,164.7881675,162.8477445,163.4021511,58337300
24-04-2023,163.6793365,163.9466451,162.2537112,163.3526295,41949600
25-04-2023,162.1349182,164.6495521,162.0953091,163.5407391,48714100
26-04-2023,162.125,163.6298284,161.1745932,161.4319919,45498800
27-04-2023,166.7285767,166.877073,163.5407243,163.5407243,64902300
28-04-2023,167.9859009,168.1542169,166.2038842,166.8077946,55209200
01-05-2023,167.8967896,168.7482038,166.9562775,167.589887,52472900
02-05-2023,166.8572693,168.6492107,165.8672534,168.3917969,48425700
03-05-2023,165.7781677,169.2135243,165.4910697,167.8077034,65136000
04-05-2023,164.1347351,165.372255,162.6695158,163.2437268,81235400
05-05-2023,171.8370819,172.5597893,169.0551243,169.272929,113316400
08-05-2023,171.7677765,172.1142881,170.3916548,170.7579559,55962800
09-05-2023,170.0550537,171.8073712,169.8867528,171.322273,45326900
10-05-2023,171.827179,172.2924877,170.1837487,171.2925769,53724500
11-05-2023,172.015274,172.8468838,170.451047,172.1142817,49514700
12-05-2023,171.0833588,172.5605131,169.5268767,172.1243012,45497800
15-05-2023,170.5876617,171.7178403,169.9928246,171.668268,37266700
16-05-2023,170.5876617,171.6484361,170.3199835,170.5083491,42110300
